,Bedrijf,Maand nummer,Probability Maand,Dag nummer,Probability Dag,Uur nummer,Probability Uur,Probability Uur Smart0,Probability Uur Smart1
274,PVH Tommy Hilfiger,2,,5,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
275,PVH Tommy Hilfiger,2,,5,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
276,PVH Tommy Hilfiger,2,,5,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
277,PVH Tommy Hilfiger,2,,5,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
278,PVH Tommy Hilfiger,2,,5,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
279,PVH Tommy Hilfiger,2,,5,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
280,PVH Tommy Hilfiger,2,,5,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
281,PVH Tommy Hilfiger,2,,5,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
282,PVH Tommy Hilfiger,2,,5,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
283,PVH Tommy Hilfiger,2,,5,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
284,PVH Tommy Hilfiger,2,,5,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
285,PVH Tommy Hilfiger,2,,5,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
286,PVH Tommy Hilfiger,2,,5,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
287,PVH Tommy Hilfiger,2,,5,,23,0.0,0.0410614397981484,0.0609691756841019
288,PVH Tommy Hilfiger,2,,6,,0,0.0,0.0223966530687821,0.0611542639966294
289,PVH Tommy Hilfiger,2,,6,,1,0.0,0.0107871822875869,0.0611021969756856
290,PVH Tommy Hilfiger,2,,6,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
291,PVH Tommy Hilfiger,2,,6,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
292,PVH Tommy Hilfiger,2,,6,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
293,PVH Tommy Hilfiger,2,,6,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
294,PVH Tommy Hilfiger,2,,6,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
295,PVH Tommy Hilfiger,2,,6,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
296,PVH Tommy Hilfiger,2,,6,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
297,PVH Tommy Hilfiger,2,,6,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
298,PVH Tommy Hilfiger,2,,6,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
299,PVH Tommy Hilfiger,2,,6,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
300,PVH Tommy Hilfiger,2,,6,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
301,PVH Tommy Hilfiger,2,,6,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
302,PVH Tommy Hilfiger,2,,6,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
303,PVH Tommy Hilfiger,2,,6,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
304,PVH Tommy Hilfiger,2,,6,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
305,PVH Tommy Hilfiger,2,,6,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
306,PVH Tommy Hilfiger,2,,6,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
307,PVH Tommy Hilfiger,2,,6,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
308,PVH Tommy Hilfiger,2,,6,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
309,PVH Tommy Hilfiger,2,,6,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
310,PVH Tommy Hilfiger,2,,6,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
311,PVH Tommy Hilfiger,2,,6,,23,0.0,0.0410614397981484,0.0609691756841019
312,PVH Tommy Hilfiger,2,,7,,0,0.0,0.0223966530687821,0.0611542639966294
313,PVH Tommy Hilfiger,2,,7,,1,0.0,0.0107871822875869,0.0611021969756856
314,PVH Tommy Hilfiger,2,,7,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
315,PVH Tommy Hilfiger,2,,7,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
316,PVH Tommy Hilfiger,2,,7,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
317,PVH Tommy Hilfiger,2,,7,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
318,PVH Tommy Hilfiger,2,,7,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
319,PVH Tommy Hilfiger,2,,7,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
320,PVH Tommy Hilfiger,2,,7,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
321,PVH Tommy Hilfiger,2,,7,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
322,PVH Tommy Hilfiger,2,,7,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
323,PVH Tommy Hilfiger,2,,7,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
324,PVH Tommy Hilfiger,2,,7,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
325,PVH Tommy Hilfiger,2,,7,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
326,PVH Tommy Hilfiger,2,,7,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
327,PVH Tommy Hilfiger,2,,7,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
328,PVH Tommy Hilfiger,2,,7,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
329,PVH Tommy Hilfiger,2,,7,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
330,PVH Tommy Hilfiger,2,,7,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
331,PVH Tommy Hilfiger,2,,7,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
332,PVH Tommy Hilfiger,2,,7,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
333,PVH Tommy Hilfiger,2,,7,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
334,PVH Tommy Hilfiger,2,,7,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
335,PVH Tommy Hilfiger,2,,7,,23,0.0,0.0410614397981484,0.0609691756841019
336,PVH Tommy Hilfiger,3,,1,,0,0.0,0.0223966530687821,0.0611542639966294
337,PVH Tommy Hilfiger,3,,1,,1,0.0,0.0107871822875869,0.0611021969756856
338,PVH Tommy Hilfiger,3,,1,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
339,PVH Tommy Hilfiger,3,,1,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
340,PVH Tommy Hilfiger,3,,1,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
341,PVH Tommy Hilfiger,3,,1,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
342,PVH Tommy Hilfiger,3,,1,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
343,PVH Tommy Hilfiger,3,,1,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
344,PVH Tommy Hilfiger,3,,1,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
345,PVH Tommy Hilfiger,3,,1,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
346,PVH Tommy Hilfiger,3,,1,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
347,PVH Tommy Hilfiger,3,,1,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
348,PVH Tommy Hilfiger,3,,1,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
349,PVH Tommy Hilfiger,3,,1,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
350,PVH Tommy Hilfiger,3,,1,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
351,PVH Tommy Hilfiger,3,,1,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
352,PVH Tommy Hilfiger,3,,1,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
353,PVH Tommy Hilfiger,3,,1,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
354,PVH Tommy Hilfiger,3,,1,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
355,PVH Tommy Hilfiger,3,,1,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
356,PVH Tommy Hilfiger,3,,1,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
357,PVH Tommy Hilfiger,3,,1,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
358,PVH Tommy Hilfiger,3,,1,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
359,PVH Tommy Hilfiger,3,,1,,23,0.0,0.0410614397981484,0.0609691756841019
360,PVH Tommy Hilfiger,3,,2,,0,0.0,0.0223966530687821,0.0611542639966294
361,PVH Tommy Hilfiger,3,,2,,1,0.0,0.0107871822875869,0.0611021969756856
362,PVH Tommy Hilfiger,3,,2,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
363,PVH Tommy Hilfiger,3,,2,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
364,PVH Tommy Hilfiger,3,,2,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
365,PVH Tommy Hilfiger,3,,2,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
366,PVH Tommy Hilfiger,3,,2,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
367,PVH Tommy Hilfiger,3,,2,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
368,PVH Tommy Hilfiger,3,,2,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
369,PVH Tommy Hilfiger,3,,2,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
370,PVH Tommy Hilfiger,3,,2,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
371,PVH Tommy Hilfiger,3,,2,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
372,PVH Tommy Hilfiger,3,,2,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
373,PVH Tommy Hilfiger,3,,2,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
374,PVH Tommy Hilfiger,3,,2,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
375,PVH Tommy Hilfiger,3,,2,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
376,PVH Tommy Hilfiger,3,,2,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
377,PVH Tommy Hilfiger,3,,2,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
378,PVH Tommy Hilfiger,3,,2,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
379,PVH Tommy Hilfiger,3,,2,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
380,PVH Tommy Hilfiger,3,,2,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
381,PVH Tommy Hilfiger,3,,2,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
382,PVH Tommy Hilfiger,3,,2,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
383,PVH Tommy Hilfiger,3,,2,,23,0.0,0.0410614397981484,0.0609691756841019
384,PVH Tommy Hilfiger,3,,3,,0,0.0,0.0223966530687821,0.0611542639966294
385,PVH Tommy Hilfiger,3,,3,,1,0.0,0.0107871822875869,0.0611021969756856
386,PVH Tommy Hilfiger,3,,3,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
387,PVH Tommy Hilfiger,3,,3,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
388,PVH Tommy Hilfiger,3,,3,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
389,PVH Tommy Hilfiger,3,,3,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
390,PVH Tommy Hilfiger,3,,3,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
391,PVH Tommy Hilfiger,3,,3,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
392,PVH Tommy Hilfiger,3,,3,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
393,PVH Tommy Hilfiger,3,,3,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
394,PVH Tommy Hilfiger,3,,3,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
395,PVH Tommy Hilfiger,3,,3,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
396,PVH Tommy Hilfiger,3,,3,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
397,PVH Tommy Hilfiger,3,,3,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
398,PVH Tommy Hilfiger,3,,3,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
399,PVH Tommy Hilfiger,3,,3,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
400,PVH Tommy Hilfiger,3,,3,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
401,PVH Tommy Hilfiger,3,,3,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
402,PVH Tommy Hilfiger,3,,3,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
403,PVH Tommy Hilfiger,3,,3,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
404,PVH Tommy Hilfiger,3,,3,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
405,PVH Tommy Hilfiger,3,,3,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
406,PVH Tommy Hilfiger,3,,3,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
407,PVH Tommy Hilfiger,3,,3,,23,0.0,0.0410614397981484,0.0609691756841019
408,PVH Tommy Hilfiger,3,,4,,0,0.0,0.0223966530687821,0.0611542639966294
409,PVH Tommy Hilfiger,3,,4,,1,0.0,0.0107871822875869,0.0611021969756856
410,PVH Tommy Hilfiger,3,,4,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
411,PVH Tommy Hilfiger,3,,4,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
412,PVH Tommy Hilfiger,3,,4,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
413,PVH Tommy Hilfiger,3,,4,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
414,PVH Tommy Hilfiger,3,,4,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
415,PVH Tommy Hilfiger,3,,4,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
416,PVH Tommy Hilfiger,3,,4,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
417,PVH Tommy Hilfiger,3,,4,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
418,PVH Tommy Hilfiger,3,,4,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
419,PVH Tommy Hilfiger,3,,4,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
420,PVH Tommy Hilfiger,3,,4,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
421,PVH Tommy Hilfiger,3,,4,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
422,PVH Tommy Hilfiger,3,,4,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
423,PVH Tommy Hilfiger,3,,4,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
424,PVH Tommy Hilfiger,3,,4,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
425,PVH Tommy Hilfiger,3,,4,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
426,PVH Tommy Hilfiger,3,,4,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
427,PVH Tommy Hilfiger,3,,4,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
428,PVH Tommy Hilfiger,3,,4,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
429,PVH Tommy Hilfiger,3,,4,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
430,PVH Tommy Hilfiger,3,,4,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
431,PVH Tommy Hilfiger,3,,4,,23,0.0,0.0410614397981484,0.0609691756841019
432,PVH Tommy Hilfiger,3,,5,,0,0.0,0.0223966530687821,0.0611542639966294
433,PVH Tommy Hilfiger,3,,5,,1,0.0,0.0107871822875869,0.0611021969756856
434,PVH Tommy Hilfiger,3,,5,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
435,PVH Tommy Hilfiger,3,,5,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
436,PVH Tommy Hilfiger,3,,5,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
437,PVH Tommy Hilfiger,3,,5,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
438,PVH Tommy Hilfiger,3,,5,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
439,PVH Tommy Hilfiger,3,,5,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
440,PVH Tommy Hilfiger,3,,5,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
441,PVH Tommy Hilfiger,3,,5,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
442,PVH Tommy Hilfiger,3,,5,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
443,PVH Tommy Hilfiger,3,,5,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
444,PVH Tommy Hilfiger,3,,5,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
445,PVH Tommy Hilfiger,3,,5,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
446,PVH Tommy Hilfiger,3,,5,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
447,PVH Tommy Hilfiger,3,,5,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
448,PVH Tommy Hilfiger,3,,5,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
449,PVH Tommy Hilfiger,3,,5,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
450,PVH Tommy Hilfiger,3,,5,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
451,PVH Tommy Hilfiger,3,,5,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
452,PVH Tommy Hilfiger,3,,5,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
453,PVH Tommy Hilfiger,3,,5,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
454,PVH Tommy Hilfiger,3,,5,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
455,PVH Tommy Hilfiger,3,,5,,23,0.0,0.0410614397981484,0.0609691756841019
456,PVH Tommy Hilfiger,3,,6,,0,0.0,0.0223966530687821,0.0611542639966294
457,PVH Tommy Hilfiger,3,,6,,1,0.0,0.0107871822875869,0.0611021969756856
458,PVH Tommy Hilfiger,3,,6,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
459,PVH Tommy Hilfiger,3,,6,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
460,PVH Tommy Hilfiger,3,,6,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
461,PVH Tommy Hilfiger,3,,6,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
462,PVH Tommy Hilfiger,3,,6,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
463,PVH Tommy Hilfiger,3,,6,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
464,PVH Tommy Hilfiger,3,,6,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
465,PVH Tommy Hilfiger,3,,6,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
466,PVH Tommy Hilfiger,3,,6,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
467,PVH Tommy Hilfiger,3,,6,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
468,PVH Tommy Hilfiger,3,,6,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
469,PVH Tommy Hilfiger,3,,6,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
470,PVH Tommy Hilfiger,3,,6,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
471,PVH Tommy Hilfiger,3,,6,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
472,PVH Tommy Hilfiger,3,,6,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
473,PVH Tommy Hilfiger,3,,6,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
474,PVH Tommy Hilfiger,3,,6,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
475,PVH Tommy Hilfiger,3,,6,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
476,PVH Tommy Hilfiger,3,,6,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
477,PVH Tommy Hilfiger,3,,6,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
478,PVH Tommy Hilfiger,3,,6,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
479,PVH Tommy Hilfiger,3,,6,,23,0.0,0.0410614397981484,0.0609691756841019
480,PVH Tommy Hilfiger,3,,7,,0,0.0,0.0223966530687821,0.0611542639966294
481,PVH Tommy Hilfiger,3,,7,,1,0.0,0.0107871822875869,0.0611021969756856
482,PVH Tommy Hilfiger,3,,7,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
483,PVH Tommy Hilfiger,3,,7,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
484,PVH Tommy Hilfiger,3,,7,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
485,PVH Tommy Hilfiger,3,,7,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
486,PVH Tommy Hilfiger,3,,7,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
487,PVH Tommy Hilfiger,3,,7,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
488,PVH Tommy Hilfiger,3,,7,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
489,PVH Tommy Hilfiger,3,,7,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
490,PVH Tommy Hilfiger,3,,7,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
491,PVH Tommy Hilfiger,3,,7,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
492,PVH Tommy Hilfiger,3,,7,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
493,PVH Tommy Hilfiger,3,,7,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
494,PVH Tommy Hilfiger,3,,7,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
495,PVH Tommy Hilfiger,3,,7,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
496,PVH Tommy Hilfiger,3,,7,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
497,PVH Tommy Hilfiger,3,,7,,17,0.1808468685048946,0.1033331111624174,0.0459530779725745
498,PVH Tommy Hilfiger,3,,7,,18,0.2128328172573408,0.1145514714949592,0.0528601305918386
499,PVH Tommy Hilfiger,3,,7,,19,0.1054517696519128,0.1160551972435952,0.0564736475626324
500,PVH Tommy Hilfiger,3,,7,,20,0.1354900233057945,0.1050459048650052,0.0590212586499389
501,PVH Tommy Hilfiger,3,,7,,21,0.0461636277974292,0.0848258000746033,0.060325033549769
502,PVH Tommy Hilfiger,3,,7,,22,0.0106196064569011,0.0604051187410707,0.0606424025951926
503,PVH Tommy Hilfiger,3,,7,,23,0.0,0.0410614397981484,0.0609691756841019
504,PVH Tommy Hilfiger,4,,1,,0,0.0,0.0223966530687821,0.0611542639966294
505,PVH Tommy Hilfiger,4,,1,,1,0.0,0.0107871822875869,0.0611021969756856
506,PVH Tommy Hilfiger,4,,1,,2,0.0180718626981917,0.0060539045546062,0.0606633968666052
507,PVH Tommy Hilfiger,4,,1,,3,0.0156632113529111,0.0026771435299667,0.0553967278069893
508,PVH Tommy Hilfiger,4,,1,,4,0.0132289126513726,0.0020852629229522,0.0490346341167014
509,PVH Tommy Hilfiger,4,,1,,5,0.0282064441029714,0.0034496836657509,0.0376537679887371
510,PVH Tommy Hilfiger,4,,1,,6,0.0086872455444295,0.00692848644751,0.0264883605304416
511,PVH Tommy Hilfiger,4,,1,,7,0.0046999605827403,0.0105236024264905,0.0227206168898645
512,PVH Tommy Hilfiger,4,,1,,8,0.0036178833712256,0.0108662610478809,0.0188339265506828
513,PVH Tommy Hilfiger,4,,1,,9,0.0039502997997184,0.0126673628875713,0.0197331597630458
514,PVH Tommy Hilfiger,4,,1,,10,0.0143229565887786,0.0119831020770995,0.0183634228992116
515,PVH Tommy Hilfiger,4,,1,,11,0.0011337374650254,0.0123293717762007,0.0184565987457109
516,PVH Tommy Hilfiger,4,,1,,12,0.0071291270542272,0.0240452156869825,0.023998181641239
517,PVH Tommy Hilfiger,4,,1,,13,0.0343583830891204,0.0386824502775727,0.029756531579905
518,PVH Tommy Hilfiger,4,,1,,14,0.0099048220781301,0.0492141392131922,0.0295573437956579
519,PVH Tommy Hilfiger,4,,1,,15,0.0632457822174093,0.0670233886430069,0.032480486491574
520,PVH Tommy Hilfiger,4,,1,,16,0.0823746584294746,0.0830087461070469,0.0383616567552697
